valid_loss,valid_auc,valid_acc,valid_f1,epoch,step,train_loss,test_loss,test_auc,test_acc,test_f1
0.6883675456047058,0.7352379624351371,0.5305434351447839,0.64621333883914,0,7,,,,,
0.6763457655906677,0.7655724791519004,0.5719952399841333,0.6622201732507489,1,15,,,,,
0.64609694480896,0.7902293824185859,0.6769139230464102,0.7096465739754295,2,23,,,,,
0.6078982353210449,0.8075569454364475,0.7096390321301072,0.7231194535383917,3,31,,,,,
0.5745110511779785,0.8187770743055921,0.7237207457358191,0.7297359861253594,4,39,,,,,
0.5518168807029724,0.8260187340312317,0.7286790955969853,0.7311348284824155,5,47,,,,,
,,,,6,49,0.5928571224212646,,,,
0.5377046465873718,0.8315644610525594,0.7342324474414915,0.7354924172327203,6,55,,,,,
0.5279157161712646,0.835800378808545,0.7370091233637446,0.7374297391720298,7,63,,,,,
0.5184429287910461,0.8401424811030492,0.7455374851249504,0.7422652783745971,8,71,,,,,
0.5114081501960754,0.8430584512136724,0.7489091630305434,0.744191907036303,9,79,,,,,
0.5065414905548096,0.8449743336876755,0.7500991669972233,0.7452750841726468,10,87,,,,,
0.5007018446922302,0.8482012105250699,0.7554541848472828,0.7492195582150553,11,95,,,,,
,,,,12,99,0.5538353323936462,,,,
0.4971998929977417,0.8501676464764256,0.7574375247917493,0.7508219078650725,12,103,,,,,
0.49234986305236816,0.8525407317821297,0.7612058706862356,0.7525870350280375,13,111,,,,,
0.4886638820171356,0.8545629872606616,0.764974216580722,0.7554469802295203,14,119,,,,,
0.48454999923706055,0.8564779058615395,0.7709242364141213,0.7601541945411491,15,127,,,,,
0.481455534696579,0.858105584368871,0.7719159063863547,0.7603498398199758,16,135,,,,,
0.4785267114639282,0.8596799609468329,0.771717572391908,0.7599239473464654,17,143,,,,,
,,,,18,149,0.5348765850067139,,,,
0.47574588656425476,0.8606921841878048,0.7758825862752876,0.7634473495210106,18,151,,,,,
0.47283273935317993,0.8619735186752514,0.7780642602142007,0.7644184033158485,19,159,,,,,
0.4697786569595337,0.8634367245311302,0.778460928203094,0.7634893781635875,20,167,,,,,
0.46768492460250854,0.8647665706094582,0.7802459341531138,0.7651372942418767,21,175,,,,,
0.46550944447517395,0.8656040059433383,0.7798492661642206,0.7642879091543787,22,183,,,,,
0.46341198682785034,0.8666069118221285,0.7814359381197937,0.7655025500904435,23,191,,,,,
,,,,24,199,0.5452643036842346,,,,
0.46144378185272217,0.867401430035479,0.7828242760809203,0.7659532699756703,24,199,,,,,
0.4603005647659302,0.8682641607787928,0.7830226100753669,0.7670303873542585,25,207,,,,,
0.4593895673751831,0.8687876987575928,0.7830226100753669,0.7674085943433846,26,215,,,,,
0.45790913701057434,0.8696845745310792,0.7846092820309402,0.768837506408915,27,223,,,,,
0.4558093845844269,0.8705310779618857,0.7856009520031734,0.7689574867870176,28,231,,,,,
0.45367196202278137,0.8717800649804665,0.7881792939309797,0.7709382318166045,29,239,,,,,
0.4525853395462036,0.8721468223887028,0.7885759619198731,0.7709381394481205,30,247,,,,,
,,,,31,249,0.5176129341125488,,,,
0.4518865644931793,0.8725943716051081,0.7889726299087664,0.7709644511075865,31,255,,,,,
0.450420618057251,0.873492851826121,0.7887742959143197,0.7703712373924118,32,263,,,,,
0.44937288761138916,0.8740016638843787,0.7899642998809996,0.7723118496737124,33,271,,,,,
0.4478095471858978,0.8746006146518188,0.7905593018643395,0.7716905831885488,34,279,,,,,
0.4469772279262543,0.8752496730726064,0.7903609678698928,0.7716282261019853,35,287,,,,,
0.4455808997154236,0.8756837532268118,0.7917493058310194,0.7726069290817351,36,295,,,,,
,,,,37,299,0.5069794654846191,,,,
0.4441286325454712,0.8765009019055315,0.7941293137643792,0.7746474328066587,37,303,,,,,
0.4433320164680481,0.8771212683444034,0.793732645775486,0.7745036890458495,38,311,,,,,
0.44224607944488525,0.8776325845043059,0.7941293137643792,0.7746541245163164,39,319,,,,,
0.44156134128570557,0.8781688551190916,0.7955176517255057,0.7761012154454471,40,327,,,,,
0.44096261262893677,0.8784580958924316,0.7945259817532725,0.7753191674407015,41,335,,,,,
0.4401243329048157,0.8790439980140986,0.7953193177310591,0.7759086173937835,42,343,,,,,
,,,,43,349,0.5322279930114746,,,,
0.4395065903663635,0.8792248379427748,0.7951209837366124,0.7756826806483046,43,351,,,,,
0.4390164613723755,0.8795404236415459,0.7957159857199524,0.7771430705244505,44,359,,,,,
0.4381527602672577,0.8800809025583998,0.7959143197143991,0.7770336631864425,45,367,,,,,
0.4375302195549011,0.8804719553781468,0.7961126537088457,0.7767594027829982,46,375,,,,,
0.435942679643631,0.88109914413112,0.7980959936533122,0.7776656972661742,47,383,,,,,
0.4353739619255066,0.8816741041872532,0.7982943276477589,0.778383799822977,48,391,,,,,
,,,,49,399,0.5052834749221802,,,,
0.43430206179618835,0.8821659019811837,0.7988893296310988,0.7787120265800265,49,399,,,,,
0.43394842743873596,0.8824313649172889,0.7992859976199921,0.7792368833525399,50,407,,,,,
0.4332125186920166,0.8828388424258743,0.7990876636255454,0.7791167275768359,51,415,,,,,
0.4329550862312317,0.8831318417901818,0.7986909956366521,0.779418105440037,52,423,,,,,
0.4317639172077179,0.8835848436846344,0.8000793335977786,0.7797902352828521,53,431,,,,,
